"ï..station_id"	"stationname"	"date"	"daytype"	"rides"
41430	"87th"	"12/21/2017"	"W"	"4,010"
41430	"87th"	"12/20/2017"	"W"	"3,964"
41430	"87th"	"12/24/2017"	"U"	"2,146"
41430	"87th"	"12/08/2017"	"W"	"4,100"
41430	"87th"	"12/05/2017"	"W"	"4,202"
41430	"87th"	"12/19/2017"	"W"	"4,035"
41430	"87th"	"12/31/2017"	"U"	"1,905"
41430	"87th"	"12/18/2017"	"W"	"3,848"
41430	"87th"	"12/28/2017"	"W"	"2,931"
41430	"87th"	"12/13/2017"	"W"	"3,970"
41430	"87th"	"12/10/2017"	"U"	"2,264"
41430	"87th"	"12/11/2017"	"W"	"3,992"
41430	"87th"	"12/29/2017"	"W"	"3,281"
41430	"87th"	"12/15/2017"	"W"	"4,127"
41430	"87th"	"12/01/2017"	"W"	"4,659"
41430	"87th"	"12/06/2017"	"W"	"4,123"
41430	"87th"	"12/17/2017"	"U"	"2,313"
41430	"87th"	"12/07/2017"	"W"	"4,073"
41430	"87th"	"12/04/2017"	"W"	"4,217"
41430	"87th"	"12/16/2017"	"A"	"2,932"
41430	"87th"	"12/03/2017"	"U"	"2,516"
41430	"87th"	"12/14/2017"	"W"	"3,991"
41430	"87th"	"12/23/2017"	"A"	"2,879"
41430	"87th"	"12/26/2017"	"W"	"2,667"
41430	"87th"	"12/02/2017"	"A"	"3,166"
41430	"87th"	"12/25/2017"	"U"	"1,207"
41430	"87th"	"12/22/2017"	"W"	"4,208"
41430	"87th"	"12/12/2017"	"W"	"4,009"
41430	"87th"	"12/30/2017"	"A"	"2,183"
41430	"87th"	"12/09/2017"	"A"	"2,665"
41430	"87th"	"12/27/2017"	"W"	"2,751"
41430	"87th"	"01/02/2018"	"W"	"2,754"
41430	"87th"	"03/15/2018"	"W"	"3,962"
41430	"87th"	"03/31/2018"	"A"	"2,675"
41430	"87th"	"01/10/2018"	"W"	"3,764"
41430	"87th"	"03/14/2018"	"W"	"4,008"
41430	"87th"	"01/24/2018"	"W"	"3,807"
41430	"87th"	"02/26/2018"	"W"	"4,021"
41430	"87th"	"01/21/2018"	"U"	"2,060"
41430	"87th"	"03/08/2018"	"W"	"3,759"
41430	"87th"	"01/04/2018"	"W"	"3,136"
41430	"87th"	"03/02/2018"	"W"	"4,125"
41430	"87th"	"01/29/2018"	"W"	"3,561"
41430	"87th"	"01/25/2018"	"W"	"4,008"
41430	"87th"	"03/19/2018"	"W"	"3,801"
41430	"87th"	"02/15/2018"	"W"	"4,028"
41430	"87th"	"03/17/2018"	"A"	"2,802"
41430	"87th"	"03/18/2018"	"U"	"2,239"
